Local time,Open,High,Low,Close,Volume
03.06.2025 07:25:00.000 GMT+0300,3363.555,3363.598,3360.755,3362.598,144280
03.06.2025 07:30:00.000 GMT+0300,3362.535,3362.898,3359.805,3360.998,214850
03.06.2025 07:35:00.000 GMT+0300,3360.998,3361.598,3359.000,3359.898,174705
03.06.2025 07:40:00.000 GMT+0300,3359.898,3362.545,3359.708,3362.298,149130
03.06.2025 07:45:00.000 GMT+0300,3362.298,3363.498,3361.355,3362.898,141040
03.06.2025 07:50:00.000 GMT+0300,3362.885,3363.398,3360.998,3361.598,109810
03.06.2025 07:55:00.000 GMT+0300,3361.598,3362.798,3360.895,3362.498,110410
03.06.2025 08:00:00.000 GMT+0300,3362.498,3363.198,3360.708,3361.698,123540
03.06.2025 08:05:00.000 GMT+0300,3361.698,3362.975,3361.598,3362.215,111810
03.06.2025 08:10:00.000 GMT+0300,3362.275,3363.245,3361.515,3361.955,103590
03.06.2025 08:15:00.000 GMT+0300,3361.925,3362.605,3360.965,3362.045,94140
03.06.2025 08:20:00.000 GMT+0300,3362.085,3363.915,3361.785,3362.635,103710
03.06.2025 08:25:00.000 GMT+0300,3362.598,3363.615,3358.598,3358.775,169470
03.06.2025 08:30:00.000 GMT+0300,3358.865,3360.098,3357.448,3358.348,182190
03.06.2025 08:35:00.000 GMT+0300,3358.255,3359.448,3356.038,3359.248,155680
03.06.2025 08:40:00.000 GMT+0300,3359.248,3362.005,3359.078,3360.675,129230
03.06.2025 08:45:00.000 GMT+0300,3360.615,3365.575,3359.848,3364.715,210170
03.06.2025 08:50:00.000 GMT+0300,3364.735,3367.575,3364.645,3365.698,184230
03.06.2025 08:55:00.000 GMT+0300,3365.598,3366.285,3364.378,3364.765,160820
03.06.2025 09:00:00.000 GMT+0300,3364.715,3367.065,3364.445,3365.005,287610
03.06.2025 09:05:00.000 GMT+0300,3365.005,3365.005,3362.125,3362.365,411000
03.06.2025 09:10:00.000 GMT+0300,3362.345,3362.365,3359.005,3361.715,527640
03.06.2025 09:15:00.000 GMT+0300,3361.715,3364.825,3361.398,3364.648,275050
03.06.2025 09:20:00.000 GMT+0300,3364.575,3365.898,3363.348,3364.355,215460
03.06.2025 09:25:00.000 GMT+0300,3364.355,3364.598,3363.265,3363.955,125380
03.06.2025 09:30:00.000 GMT+0300,3364.005,3364.745,3360.335,3360.498,222170
03.06.2025 09:35:00.000 GMT+0300,3360.498,3361.498,3358.348,3359.158,240510
03.06.2025 09:40:00.000 GMT+0300,3359.158,3359.168,3351.698,3355.205,311486
03.06.2025 09:45:00.000 GMT+0300,3355.198,3356.398,3350.938,3353.885,246030
03.06.2025 09:50:00.000 GMT+0300,3353.935,3357.085,3352.705,3357.085,170310
03.06.2025 09:55:00.000 GMT+0300,3357.055,3359.415,3356.848,3358.598,157990
03.06.2025 10:00:00.000 GMT+0300,3358.615,3360.898,3354.315,3355.025,192120
03.06.2025 10:05:00.000 GMT+0300,3355.045,3355.425,3352.795,3353.015,153660
03.06.2025 10:10:00.000 GMT+0300,3353.098,3355.998,3352.245,3354.398,190960
03.06.2025 10:15:00.000 GMT+0300,3354.398,3358.065,3353.195,3357.595,192190
03.06.2025 10:20:00.000 GMT+0300,3357.648,3358.515,3355.375,3357.788,201780
03.06.2025 10:25:00.000 GMT+0300,3357.848,3360.125,3356.748,3356.828,204100
03.06.2025 10:30:00.000 GMT+0300,3356.828,3356.918,3353.878,3355.798,206480
03.06.2025 10:35:00.000 GMT+0300,3355.798,3356.098,3354.898,3355.398,173530
03.06.2025 10:40:00.000 GMT+0300,3355.398,3358.548,3355.298,3358.548,142310
03.06.2025 10:45:00.000 GMT+0300,3358.405,3359.465,3357.518,3358.208,166120
03.06.2025 10:50:00.000 GMT+0300,3358.208,3358.935,3357.595,3358.238,141730
03.06.2025 10:55:00.000 GMT+0300,3358.165,3359.358,3357.325,3359.348,155970
03.06.2025 11:00:00.000 GMT+0300,3359.348,3362.065,3359.339,3361.935,178520
03.06.2025 11:05:00.000 GMT+0300,3361.915,3364.548,3361.215,3361.548,189470
03.06.2025 11:10:00.000 GMT+0300,3361.535,3363.675,3361.375,3363.375,120640
03.06.2025 11:15:00.000 GMT+0300,3363.305,3364.295,3362.565,3363.555,119130
03.06.2025 11:20:00.000 GMT+0300,3363.555,3364.035,3362.055,3362.435,175520
03.06.2025 11:25:00.000 GMT+0300,3362.495,3363.048,3361.425,3361.435,146840
03.06.2025 11:30:00.000 GMT+0300,3361.435,3363.948,3361.325,3363.315,125720
03.06.2025 11:35:00.000 GMT+0300,3363.338,3363.748,3362.175,3362.435,91560
03.06.2025 11:40:00.000 GMT+0300,3362.398,3362.505,3360.095,3360.148,137720
03.06.2025 11:45:00.000 GMT+0300,3360.148,3361.948,3359.935,3361.448,107880
03.06.2025 11:50:00.000 GMT+0300,3361.448,3362.348,3360.745,3362.348,129570
03.06.2025 11:55:00.000 GMT+0300,3362.348,3362.448,3359.648,3360.998,109360
03.06.2025 12:00:00.000 GMT+0300,3361.015,3362.455,3360.045,3361.148,110170
03.06.2025 12:05:00.000 GMT+0300,3361.115,3361.305,3359.115,3359.115,94770
03.06.2025 12:10:00.000 GMT+0300,3359.155,3360.815,3358.195,3359.075,94370
03.06.2025 12:15:00.000 GMT+0300,3359.075,3360.095,3357.485,3358.305,121860
03.06.2025 12:20:00.000 GMT+0300,3358.398,3360.598,3358.375,3359.725,87000
03.06.2025 12:25:00.000 GMT+0300,3359.685,3360.105,3358.695,3358.815,71280
03.06.2025 12:30:00.000 GMT+0300,3358.815,3358.815,3354.698,3358.198,182430
03.06.2025 12:35:00.000 GMT+0300,3358.198,3358.705,3357.355,3358.625,103620
03.06.2025 12:40:00.000 GMT+0300,3358.625,3360.348,3358.545,3359.748,103890
03.06.2025 12:45:00.000 GMT+0300,3359.675,3360.315,3358.455,3358.715,85040
03.06.2025 12:50:00.000 GMT+0300,3358.655,3359.185,3356.185,3356.305,93110
03.06.2025 12:55:00.000 GMT+0300,3356.285,3356.648,3355.255,3356.598,112230
03.06.2025 13:00:00.000 GMT+0300,3356.605,3357.498,3355.895,3356.815,91320
03.06.2025 13:05:00.000 GMT+0300,3356.748,3356.748,3354.945,3355.995,125820
03.06.2025 13:10:00.000 GMT+0300,3356.015,3358.148,3355.468,3357.248,89340
03.06.2025 13:15:00.000 GMT+0300,3357.165,3357.248,3355.485,3355.765,98440
03.06.2025 13:20:00.000 GMT+0300,3355.665,3356.598,3354.775,3356.198,90990
03.06.2025 13:25:00.000 GMT+0300,3356.098,3357.915,3356.000,3357.665,102520
03.06.2025 13:30:00.000 GMT+0300,3357.685,3358.325,3356.698,3357.165,106600
03.06.2025 13:35:00.000 GMT+0300,3357.135,3357.765,3356.745,3357.015,88680
03.06.2025 13:40:00.000 GMT+0300,3356.985,3358.508,3356.918,3357.098,76750
03.06.2025 13:45:00.000 GMT+0300,3357.098,3357.128,3356.000,3356.295,91860
03.06.2025 13:50:00.000 GMT+0300,3356.255,3356.415,3355.005,3356.035,90970
03.06.2025 13:55:00.000 GMT+0300,3355.975,3356.198,3354.715,3355.248,110790
03.06.2025 14:00:00.000 GMT+0300,3355.248,3357.048,3355.005,3356.548,123570
03.06.2025 14:05:00.000 GMT+0300,3356.445,3357.165,3355.105,3355.448,136690
03.06.2025 14:10:00.000 GMT+0300,3355.375,3356.998,3353.085,3356.898,157070
03.06.2025 14:15:00.000 GMT+0300,3356.905,3357.398,3356.398,3357.035,112490
03.06.2025 14:20:00.000 GMT+0300,3356.975,3357.035,3355.695,3356.765,92070
03.06.2025 14:25:00.000 GMT+0300,3356.795,3358.385,3356.065,3356.705,164500
03.06.2025 14:30:00.000 GMT+0300,3356.898,3358.715,3356.265,3358.635,103980
03.06.2025 14:35:00.000 GMT+0300,3358.675,3359.665,3358.198,3358.805,97120
03.06.2025 14:40:00.000 GMT+0300,3358.805,3359.105,3357.715,3357.715,68350
03.06.2025 14:45:00.000 GMT+0300,3357.715,3359.115,3357.455,3358.735,84110
03.06.2025 14:50:00.000 GMT+0300,3358.798,3360.298,3358.025,3359.198,93660
03.06.2025 14:55:00.000 GMT+0300,3359.098,3359.398,3358.365,3359.098,136150
03.06.2025 15:00:00.000 GMT+0300,3359.098,3359.698,3355.825,3356.025,257520.01
03.06.2025 15:05:00.000 GMT+0300,3356.005,3356.105,3349.935,3354.505,339655
03.06.2025 15:10:00.000 GMT+0300,3354.365,3354.948,3351.845,3353.115,369530
03.06.2025 15:15:00.000 GMT+0300,3353.145,3353.905,3350.188,3350.898,455110.01
03.06.2025 15:20:00.000 GMT+0300,3351.175,3353.635,3348.798,3353.055,309480
03.06.2025 15:25:00.000 GMT+0300,3353.055,3355.498,3353.055,3354.545,221070
03.06.2025 15:30:00.000 GMT+0300,3354.398,3355.925,3352.715,3353.498,277120.01
03.06.2025 15:35:00.000 GMT+0300,3353.505,3358.785,3353.068,3358.565,209390
03.06.2025 15:40:00.000 GMT+0300,3358.565,3362.918,3357.675,3361.125,249010
03.06.2025 15:45:00.000 GMT+0300,3361.155,3362.685,3358.885,3359.998,230440
03.06.2025 15:50:00.000 GMT+0300,3359.925,3360.098,3357.368,3358.278,286479.99
03.06.2025 15:55:00.000 GMT+0300,3358.318,3360.018,3357.668,3359.098,329510
03.06.2025 16:00:00.000 GMT+0300,3359.035,3361.498,3356.845,3360.825,355260.01
03.06.2025 16:05:00.000 GMT+0300,3360.885,3362.948,3360.248,3361.195,250420
03.06.2025 16:10:00.000 GMT+0300,3361.235,3361.725,3358.448,3359.798,260850
03.06.2025 16:15:00.000 GMT+0300,3359.798,3361.348,3359.069,3359.948,193790
03.06.2025 16:20:00.000 GMT+0300,3360.048,3361.298,3359.315,3360.905,194700
03.06.2025 16:25:00.000 GMT+0300,3360.955,3361.905,3357.725,3359.248,143380
03.06.2025 16:30:00.000 GMT+0300,3359.248,3359.305,3351.809,3354.348,346640.01
03.06.2025 16:35:00.000 GMT+0300,3354.148,3356.498,3351.815,3353.248,349500
03.06.2025 16:40:00.000 GMT+0300,3353.135,3353.348,3348.798,3351.748,247290
03.06.2025 16:45:00.000 GMT+0300,3351.748,3351.748,3341.555,3343.855,347130
03.06.2025 16:50:00.000 GMT+0300,3343.785,3346.998,3340.565,3343.048,315970
03.06.2025 16:55:00.000 GMT+0300,3343.048,3345.785,3342.885,3345.425,188660
03.06.2025 17:00:00.000 GMT+0300,3345.405,3345.605,3334.235,3335.458,381150
03.06.2025 17:05:00.000 GMT+0300,3335.538,3339.548,3332.575,3338.498,447270
03.06.2025 17:10:00.000 GMT+0300,3338.498,3341.298,3338.335,3338.598,375800.01
03.06.2025 17:15:00.000 GMT+0300,3338.598,3341.698,3336.725,3339.998,273820
03.06.2025 17:20:00.000 GMT+0300,3340.045,3344.605,3339.065,3343.465,244190
03.06.2025 17:25:00.000 GMT+0300,3343.405,3346.425,3342.385,3346.298,231150
03.06.2025 17:30:00.000 GMT+0300,3346.185,3347.698,3344.948,3345.055,232540
03.06.2025 17:35:00.000 GMT+0300,3345.105,3349.325,3345.048,3347.425,187250
03.06.2025 17:40:00.000 GMT+0300,3347.395,3349.945,3347.395,3349.605,186650
03.06.2025 17:45:00.000 GMT+0300,3349.535,3349.645,3345.685,3345.948,197990
03.06.2025 17:50:00.000 GMT+0300,3345.985,3348.498,3344.718,3348.305,184530
03.06.2025 17:55:00.000 GMT+0300,3348.298,3349.098,3346.025,3346.198,178120
03.06.2025 18:00:00.000 GMT+0300,3346.198,3346.848,3344.148,3344.448,210100
03.06.2025 18:05:00.000 GMT+0300,3344.448,3346.548,3343.848,3344.405,171610
03.06.2025 18:10:00.000 GMT+0300,3344.425,3349.005,3344.155,3348.998,166950
03.06.2025 18:15:00.000 GMT+0300,3348.998,3350.195,3346.898,3348.205,168480
03.06.2025 18:20:00.000 GMT+0300,3348.175,3348.595,3345.995,3346.965,152710
03.06.2025 18:25:00.000 GMT+0300,3346.948,3349.698,3346.945,3349.598,137110
03.06.2025 18:30:00.000 GMT+0300,3349.598,3351.198,3348.098,3349.498,142380
03.06.2025 18:35:00.000 GMT+0300,3349.498,3351.398,3348.998,3350.298,112780
03.06.2025 18:40:00.000 GMT+0300,3350.195,3350.498,3348.805,3350.198,118420
03.06.2025 18:45:00.000 GMT+0300,3350.198,3350.698,3346.448,3346.798,161660
03.06.2025 18:50:00.000 GMT+0300,3346.798,3349.498,3346.798,3349.048,163400
03.06.2025 18:55:00.000 GMT+0300,3349.048,3350.198,3348.998,3350.198,138140
03.06.2025 19:00:00.000 GMT+0300,3350.198,3350.498,3347.898,3348.648,126240
03.06.2025 19:05:00.000 GMT+0300,3348.648,3351.898,3348.065,3351.798,120100
03.06.2025 19:10:00.000 GMT+0300,3351.798,3353.395,3350.285,3350.298,141910
03.06.2025 19:15:00.000 GMT+0300,3350.298,3350.298,3348.098,3348.298,113220
03.06.2025 19:20:00.000 GMT+0300,3348.298,3349.898,3348.135,3349.298,94830
03.06.2025 19:25:00.000 GMT+0300,3349.298,3350.298,3348.765,3348.975,119850
03.06.2025 19:30:00.000 GMT+0300,3348.945,3349.148,3345.965,3346.505,138420
03.06.2025 19:35:00.000 GMT+0300,3346.598,3347.498,3346.155,3347.255,94050
03.06.2025 19:40:00.000 GMT+0300,3347.255,3348.648,3346.698,3346.998,108440
03.06.2025 19:45:00.000 GMT+0300,3346.965,3346.998,3344.398,3346.265,135000
03.06.2025 19:50:00.000 GMT+0300,3346.235,3347.148,3345.245,3347.148,81410
03.06.2025 19:55:00.000 GMT+0300,3347.148,3348.325,3346.748,3348.305,96170
03.06.2025 20:00:00.000 GMT+0300,3348.275,3349.575,3347.025,3347.915,94300
03.06.2025 20:05:00.000 GMT+0300,3347.915,3350.555,3347.805,3350.375,84780
03.06.2025 20:10:00.000 GMT+0300,3350.375,3351.415,3350.015,3350.785,95510
03.06.2025 20:15:00.000 GMT+0300,3350.805,3351.805,3349.825,3351.595,104970
03.06.2025 20:20:00.000 GMT+0300,3351.605,3353.205,3351.215,3352.685,124800
03.06.2025 20:25:00.000 GMT+0300,3352.665,3353.485,3350.348,3353.355,156410
03.06.2025 20:30:00.000 GMT+0300,3353.298,3353.798,3352.385,3352.498,102810
03.06.2025 20:35:00.000 GMT+0300,3352.585,3354.348,3352.555,3353.698,115790
03.06.2025 20:40:00.000 GMT+0300,3353.798,3354.048,3353.085,3353.205,122120
03.06.2025 20:45:00.000 GMT+0300,3353.265,3353.405,3352.798,3353.225,67320
03.06.2025 20:50:00.000 GMT+0300,3353.205,3353.398,3352.035,3352.648,83060
03.06.2025 20:55:00.000 GMT+0300,3352.595,3353.098,3352.045,3352.905,74650
03.06.2025 21:00:00.000 GMT+0300,3352.898,3353.198,3352.398,3352.698,62560
03.06.2025 21:05:00.000 GMT+0300,3352.798,3353.598,3352.245,3352.455,74000
03.06.2025 21:10:00.000 GMT+0300,3352.455,3352.455,3350.525,3350.648,128750
03.06.2025 21:15:00.000 GMT+0300,3350.605,3351.955,3350.145,3351.948,100090
03.06.2025 21:20:00.000 GMT+0300,3351.948,3352.348,3350.988,3352.098,63810
03.06.2025 21:25:00.000 GMT+0300,3352.145,3352.675,3351.868,3352.148,75020
03.06.2025 21:30:00.000 GMT+0300,3352.155,3352.248,3350.808,3351.735,74520
03.06.2025 21:35:00.000 GMT+0300,3351.705,3352.075,3351.035,3351.948,48360
03.06.2025 21:40:00.000 GMT+0300,3351.925,3352.265,3351.215,3351.545,85330
03.06.2025 21:45:00.000 GMT+0300,3351.545,3352.395,3351.165,3352.045,74940
03.06.2025 21:50:00.000 GMT+0300,3352.095,3352.455,3351.835,3352.165,67540
03.06.2025 21:55:00.000 GMT+0300,3352.135,3353.398,3351.745,3353.298,70400
03.06.2025 22:00:00.000 GMT+0300,3353.365,3354.598,3353.335,3354.198,74500
03.06.2025 22:05:00.000 GMT+0300,3354.105,3355.245,3353.508,3354.998,86430
03.06.2025 22:10:00.000 GMT+0300,3355.005,3355.195,3353.895,3354.248,52450
03.06.2025 22:15:00.000 GMT+0300,3354.248,3354.348,3352.838,3353.085,72950
03.06.2025 22:20:00.000 GMT+0300,3353.085,3353.665,3352.775,3353.455,61600
03.06.2025 22:25:00.000 GMT+0300,3353.465,3353.998,3352.875,3352.898,64030
03.06.2025 22:30:00.000 GMT+0300,3352.898,3353.798,3352.425,3353.798,66790
03.06.2025 22:35:00.000 GMT+0300,3353.698,3354.148,3353.398,3353.898,62130
03.06.2025 22:40:00.000 GMT+0300,3353.795,3355.215,3353.598,3354.748,91850
03.06.2025 22:45:00.000 GMT+0300,3354.695,3354.848,3353.198,3353.205,91760
03.06.2025 22:50:00.000 GMT+0300,3353.198,3353.445,3351.355,3351.748,115600
03.06.2025 22:55:00.000 GMT+0300,3351.745,3352.455,3351.035,3352.375,98270
03.06.2025 23:00:00.000 GMT+0300,3352.395,3353.535,3352.345,3353.305,54990
03.06.2025 23:05:00.000 GMT+0300,3353.345,3353.685,3352.655,3352.995,30600
03.06.2025 23:10:00.000 GMT+0300,3352.945,3353.355,3352.785,3353.035,19200
03.06.2025 23:15:00.000 GMT+0300,3353.075,3353.365,3352.485,3353.255,23160
03.06.2025 23:20:00.000 GMT+0300,3353.345,3353.425,3353.105,3353.275,13320
03.06.2025 23:25:00.000 GMT+0300,3353.265,3354.025,3353.155,3353.725,34720
03.06.2025 23:30:00.000 GMT+0300,3353.775,3355.085,3353.715,3354.225,33590
03.06.2025 23:35:00.000 GMT+0300,3354.255,3354.405,3353.615,3353.855,22710
03.06.2025 23:40:00.000 GMT+0300,3353.815,3353.845,3352.995,3353.335,24780
03.06.2025 23:45:00.000 GMT+0300,3353.365,3353.548,3353.015,3353.015,25250
03.06.2025 23:50:00.000 GMT+0300,3352.948,3354.135,3352.918,3353.748,29400
03.06.2025 23:55:00.000 GMT+0300,3353.748,3353.955,3352.605,3352.885,35430
04.06.2025 00:00:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:05:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:10:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:15:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:20:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:25:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:30:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:35:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:40:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:45:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:50:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 00:55:00.000 GMT+0300,3352.885,3352.885,3352.885,3352.885,0
04.06.2025 01:00:00.000 GMT+0300,3353.515,3356.735,3353.235,3356.498,53520
04.06.2025 01:05:00.000 GMT+0300,3356.498,3356.798,3355.498,3355.798,50260
04.06.2025 01:10:00.000 GMT+0300,3355.798,3356.148,3355.275,3356.148,50280
04.06.2025 01:15:00.000 GMT+0300,3356.048,3356.648,3355.828,3356.648,55110
04.06.2025 01:20:00.000 GMT+0300,3356.515,3357.848,3356.515,3357.298,69580
04.06.2025 01:25:00.000 GMT+0300,3357.298,3357.798,3356.888,3357.348,55750
04.06.2025 01:30:00.000 GMT+0300,3357.248,3357.848,3356.948,3357.498,37260
04.06.2025 01:35:00.000 GMT+0300,3357.498,3358.048,3357.208,3357.598,44500
04.06.2025 01:40:00.000 GMT+0300,3357.598,3358.248,3357.238,3357.848,24650
04.06.2025 01:45:00.000 GMT+0300,3357.798,3358.058,3357.468,3357.648,13320
04.06.2025 01:50:00.000 GMT+0300,3357.658,3357.748,3356.938,3356.938,11700
04.06.2025 01:55:00.000 GMT+0300,3356.998,3357.238,3356.838,3356.838,6540
04.06.2025 02:00:00.000 GMT+0300,3356.625,3357.798,3356.625,3357.298,27650
04.06.2025 02:05:00.000 GMT+0300,3357.308,3359.148,3357.308,3359.148,28390
04.06.2025 02:10:00.000 GMT+0300,3359.148,3360.248,3359.035,3360.098,52210
04.06.2025 02:15:00.000 GMT+0300,3360.098,3361.355,3359.545,3359.958,46920
04.06.2025 02:20:00.000 GMT+0300,3359.845,3360.098,3357.598,3358.098,44320
04.06.2025 02:25:00.000 GMT+0300,3358.098,3358.448,3357.248,3358.248,30210
04.06.2025 02:30:00.000 GMT+0300,3358.248,3359.048,3358.148,3358.548,33880
04.06.2025 02:35:00.000 GMT+0300,3358.348,3358.848,3356.658,3356.885,41710
04.06.2025 02:40:00.000 GMT+0300,3356.848,3359.185,3354.955,3359.075,96550
04.06.2025 02:45:00.000 GMT+0300,3359.085,3360.065,3358.395,3359.185,65250
04.06.2025 02:50:00.000 GMT+0300,3359.348,3359.748,3358.018,3358.748,93480
04.06.2025 02:55:00.000 GMT+0300,3358.748,3359.725,3358.318,3359.698,82350
04.06.2025 03:00:00.000 GMT+0300,3359.698,3359.898,3355.938,3355.995,142230
04.06.2025 03:05:00.000 GMT+0300,3355.945,3355.948,3352.838,3353.028,130500
04.06.2025 03:10:00.000 GMT+0300,3353.115,3353.715,3351.478,3353.655,110370
04.06.2025 03:15:00.000 GMT+0300,3353.635,3358.805,3353.555,3358.435,143020
04.06.2025 03:20:00.000 GMT+0300,3358.248,3358.935,3355.748,3355.948,135740
04.06.2025 03:25:00.000 GMT+0300,3355.948,3357.848,3355.948,3357.125,135060
04.06.2025 03:30:00.000 GMT+0300,3357.175,3357.515,3354.308,3355.065,183990
04.06.2025 03:35:00.000 GMT+0300,3355.025,3355.915,3352.788,3352.815,92750
04.06.2025 03:40:00.000 GMT+0300,3352.845,3353.905,3350.825,3353.185,164270
04.06.2025 03:45:00.000 GMT+0300,3353.205,3353.605,3351.025,3353.395,120370
04.06.2025 03:50:00.000 GMT+0300,3353.365,3355.025,3350.575,3351.235,312470
04.06.2025 03:55:00.000 GMT+0300,3351.235,3351.945,3349.668,3349.998,224810
04.06.2025 04:00:00.000 GMT+0300,3349.998,3354.535,3346.195,3354.515,405130
04.06.2025 04:05:00.000 GMT+0300,3354.598,3355.298,3352.788,3354.835,258990
04.06.2025 04:10:00.000 GMT+0300,3354.898,3357.885,3354.105,3357.865,224740
04.06.2025 04:15:00.000 GMT+0300,3357.755,3361.255,3356.848,3361.145,183600
04.06.2025 04:20:00.000 GMT+0300,3361.145,3363.798,3360.465,3363.398,252970
04.06.2025 04:25:00.000 GMT+0300,3363.398,3364.045,3362.198,3363.725,166920
04.06.2025 04:30:00.000 GMT+0300,3363.745,3367.088,3362.395,3366.848,249610
04.06.2025 04:35:00.000 GMT+0300,3366.895,3369.345,3365.775,3369.045,223580
04.06.2025 04:40:00.000 GMT+0300,3368.988,3369.268,3366.348,3366.768,197090
04.06.2025 04:45:00.000 GMT+0300,3366.778,3369.245,3366.238,3368.648,190410
04.06.2025 04:50:00.000 GMT+0300,3368.675,3370.378,3367.598,3370.088,208700
04.06.2025 04:55:00.000 GMT+0300,3370.088,3372.025,3368.928,3370.548,220750
04.06.2025 05:00:00.000 GMT+0300,3370.548,3372.235,3369.345,3371.498,171560
04.06.2025 05:05:00.000 GMT+0300,3371.415,3372.198,3370.015,3370.495,360579.99
04.06.2025 05:10:00.000 GMT+0300,3370.495,3372.445,3369.545,3372.105,569450.01
04.06.2025 05:15:00.000 GMT+0300,3372.105,3372.205,3369.765,3369.765,443670
04.06.2025 05:20:00.000 GMT+0300,3369.765,3370.125,3368.515,3369.345,456710
04.06.2025 05:25:00.000 GMT+0300,3369.485,3370.035,3368.175,3368.675,439910.01
04.06.2025 05:30:00.000 GMT+0300,3368.695,3368.715,3365.395,3365.745,600939.99
04.06.2025 05:35:00.000 GMT+0300,3365.755,3366.305,3364.185,3365.205,643050
04.06.2025 05:40:00.000 GMT+0300,3365.205,3366.125,3362.695,3366.048,499260
04.06.2025 05:45:00.000 GMT+0300,3366.048,3366.048,3364.255,3364.515,377430
04.06.2025 05:50:00.000 GMT+0300,3364.555,3366.935,3364.355,3366.935,508610.01
04.06.2025 05:55:00.000 GMT+0300,3366.925,3367.885,3365.065,3365.265,736960.01
04.06.2025 06:00:00.000 GMT+0300,3365.225,3366.115,3363.925,3364.795,594529.99
04.06.2025 06:05:00.000 GMT+0300,3364.795,3366.565,3364.105,3365.235,696280
04.06.2025 06:10:00.000 GMT+0300,3365.235,3365.495,3363.835,3364.095,562960
04.06.2025 06:15:00.000 GMT+0300,3364.089,3365.055,3363.135,3364.935,294889.99
04.06.2025 06:20:00.000 GMT+0300,3364.935,3366.355,3364.375,3366.195,329840
04.06.2025 06:25:00.000 GMT+0300,3366.248,3367.355,3365.105,3365.555,199700
